time_s,envelope
5.699999999999999512e-01,1.064360021075885267e-04
5.799999999999999600e-01,9.092599470063071566e-05
5.899999999999999689e-01,4.814346139952565190e-05
5.999999999999999778e-01,8.073849307843654561e-05
6.099999999999999867e-01,3.700073195623800943e-05
6.199999999999999956e-01,6.046046718186240339e-05
6.300000000000000044e-01,4.022396406178307916e-05
6.400000000000000133e-01,7.858536831068744372e-05
6.500000000000000222e-01,1.906106342309804100e-05
6.600000000000000311e-01,7.283864655124030411e-05
6.700000000000000400e-01,5.071148550461739436e-05
6.800000000000000488e-01,5.754778847265332788e-05
6.899999999999999467e-01,8.826260148936714630e-05
6.999999999999999556e-01,8.013964662342833135e-05
7.099999999999999645e-01,5.776436458356265811e-05
7.199999999999999734e-01,3.486313315675445011e-05
7.299999999999999822e-01,3.422198469426948614e-05
7.399999999999999911e-01,6.205259218181532490e-05
7.500000000000000000e-01,3.638353397555299051e-05
7.600000000000000089e-01,5.916426249177036284e-05
7.700000000000000178e-01,4.300749981810432764e-05
7.800000000000000266e-01,2.694207729818137893e-05
7.900000000000000355e-01,5.692474571096608663e-05
8.000000000000000444e-01,1.995057723405045208e-05
8.100000000000000533e-01,6.230934118564453162e-05
8.199999999999999512e-01,7.242606101582277974e-05
8.299999999999999600e-01,5.109914802367530070e-05
8.399999999999999689e-01,6.325417996668864743e-05
8.499999999999999778e-01,3.429240206058269255e-05
8.599999999999999867e-01,2.701566103143075622e-05
8.699999999999999956e-01,8.067710719272514180e-05
8.800000000000000044e-01,7.439452933879352095e-05
8.900000000000000133e-01,5.793278434351290895e-05
9.000000000000000222e-01,2.862331350678836036e-05
9.100000000000000311e-01,3.301118567791629950e-05
9.200000000000000400e-01,4.223699890217996598e-05
9.300000000000000488e-01,3.206629584000947331e-05
9.399999999999999467e-01,3.034019334636662790e-05
9.499999999999999556e-01,3.518207355684799351e-05
9.599999999999999645e-01,3.939722158631672137e-05
9.699999999999999734e-01,3.931294639473408416e-05
9.799999999999999822e-01,3.898474184004142054e-05
9.899999999999999911e-01,7.258004021796453777e-05
1.000000000000000000e+00,6.125734616291177083e-05
1.010000000000000009e+00,5.039076907510437240e-05
1.020000000000000018e+00,1.563224944578832734e-05
1.030000000000000027e+00,1.521025955671816633e-05
1.040000000000000036e+00,5.334441576221769316e-05
1.050000000000000044e+00,8.192900456686486564e-05
1.060000000000000053e+00,1.404370580816786647e-05
1.070000000000000062e+00,1.784661549340843561e-05
1.080000000000000071e+00,2.982228654271365618e-05
1.090000000000000080e+00,2.272841577279910018e-05
1.100000000000000089e+00,2.343357806342480579e-05
1.110000000000000098e+00,2.714401281784131111e-05
1.120000000000000107e+00,1.534151738013915262e-05
1.129999999999999893e+00,4.117345556549925839e-05
1.139999999999999902e+00,4.580753736927323515e-05
1.149999999999999911e+00,2.741229228748575706e-05
1.159999999999999920e+00,3.337987264706057634e-05
1.169999999999999929e+00,2.279708812802144682e-05
1.179999999999999938e+00,3.231664127178563936e-05
1.189999999999999947e+00,1.910039159557657979e-05
1.199999999999999956e+00,3.638853331947482982e-05
1.209999999999999964e+00,3.304354182539644114e-05
1.219999999999999973e+00,4.339210576737824790e-05
1.229999999999999982e+00,2.943987992422393221e-05
1.239999999999999991e+00,6.520663074722114836e-05
1.250000000000000000e+00,9.714305127252169803e-05
1.260000000000000009e+00,3.618373725999294649e-05
1.270000000000000018e+00,7.334193087912542507e-05
1.280000000000000027e+00,9.152644862117204864e-05
1.290000000000000036e+00,4.744025358042447383e-05
1.300000000000000044e+00,1.974522388985959192e-05
1.310000000000000053e+00,1.101377111313204147e-05
1.320000000000000062e+00,2.914505243457440257e-05
1.330000000000000071e+00,5.800586700725225827e-05
1.340000000000000080e+00,3.081173659103477618e-05
1.350000000000000089e+00,1.234459991027490648e-05
1.360000000000000098e+00,4.198264688133492814e-05
1.370000000000000107e+00,4.212966124516604718e-05
1.379999999999999893e+00,1.953753536856662364e-05
1.389999999999999902e+00,2.865392648146153473e-05
1.399999999999999911e+00,1.801493193503573801e-06
1.409999999999999920e+00,4.232906190577466281e-05
1.419999999999999929e+00,2.052587086979933690e-06
1.429999999999999938e+00,3.283339734955683796e-05
1.439999999999999947e+00,4.415699579143039495e-05
1.449999999999999956e+00,2.932147860227743088e-05
1.459999999999999964e+00,1.060957749297470296e-05
1.469999999999999973e+00,1.333564512383564221e-05
1.479999999999999982e+00,2.180650978685512217e-05
1.489999999999999991e+00,1.045180939299721084e-05
1.500000000000000000e+00,9.377714046071285804e-06
1.510000000000000009e+00,5.080020169512358311e-05
1.520000000000000018e+00,3.094338595043374029e-05
1.530000000000000027e+00,3.673372046870643188e-05
1.540000000000000036e+00,9.892894242078690892e-06
1.550000000000000044e+00,1.302437827417666729e-05
1.560000000000000053e+00,2.302542313538563418e-05
1.570000000000000062e+00,3.976681627495544353e-05
1.580000000000000071e+00,5.077075476841918177e-05
1.590000000000000080e+00,2.899164285635092998e-05
1.600000000000000089e+00,9.969207757192735002e-06
1.610000000000000098e+00,2.371088307973472865e-05
1.620000000000000107e+00,1.426804696456650762e-05
1.629999999999999893e+00,4.970902263184031857e-05
1.639999999999999902e+00,4.894925341649137939e-05
1.649999999999999911e+00,2.415314810591925304e-05
1.659999999999999920e+00,2.651139639521834363e-05
1.669999999999999929e+00,3.880165267003103392e-05
1.679999999999999938e+00,3.754821028249532173e-05
1.689999999999999947e+00,6.871560405102291420e-05
1.699999999999999956e+00,7.987066383019662884e-05
1.709999999999999964e+00,2.909699559045275831e-05
1.719999999999999973e+00,1.957498809371897649e-05
1.729999999999999982e+00,4.122247326795250988e-05
1.739999999999999991e+00,3.451436853462274947e-05
1.750000000000000000e+00,4.862442889998102230e-05
1.760000000000000009e+00,2.923079666827342046e-05
1.770000000000000018e+00,4.275663156565070419e-05
1.780000000000000027e+00,2.367579138169172812e-05
1.790000000000000036e+00,4.705026828376781270e-05
1.800000000000000044e+00,4.152611660671882336e-05
1.810000000000000053e+00,6.905848430692197422e-05
1.820000000000000062e+00,3.809210790110524689e-05
1.830000000000000071e+00,4.080364795158420127e-05
1.840000000000000080e+00,5.248553977714853888e-05
1.850000000000000089e+00,6.955298666553876876e-05
1.860000000000000098e+00,4.434783724352768172e-05
1.870000000000000107e+00,5.224326681794068796e-05
1.879999999999999893e+00,9.739068457338006688e-05
1.889999999999999902e+00,7.063146745102138102e-05
1.899999999999999911e+00,8.060510115575425592e-05
1.909999999999999920e+00,2.690446941034260902e-05
1.919999999999999929e+00,4.613884807839004385e-05
1.929999999999999938e+00,2.235719092871583360e-05
1.939999999999999947e+00,3.637620456480060367e-05
1.949999999999999956e+00,3.139270600139521054e-05
1.959999999999999964e+00,3.770644946624748610e-05
1.969999999999999973e+00,3.168481010214026006e-05
1.979999999999999982e+00,5.571791599199407604e-05
1.989999999999999991e+00,7.464699109433126827e-05
2.000000000000000000e+00,1.031710808135651822e-04
2.009999999999999787e+00,4.035234090864381242e-05
2.020000000000000018e+00,3.868140572784399935e-05
2.029999999999999805e+00,3.757699361455928345e-05
2.040000000000000036e+00,3.265069676673775905e-05
2.049999999999999822e+00,2.682967455961803642e-05
2.060000000000000053e+00,2.429499573240674319e-05
2.069999999999999840e+00,5.397197789304672601e-05
2.080000000000000071e+00,5.703860907586435445e-05
2.089999999999999858e+00,5.775498081591321132e-05
2.100000000000000089e+00,2.926236103360312809e-05
2.109999999999999876e+00,8.888063942549492315e-05
2.120000000000000107e+00,7.212155328809490148e-05
2.129999999999999893e+00,4.730597653032058428e-05
2.140000000000000124e+00,5.105730547422112985e-05
2.149999999999999911e+00,9.790743513046327345e-05
2.160000000000000142e+00,1.169551576164987754e-05
2.169999999999999929e+00,2.649423294448312094e-05
2.180000000000000160e+00,1.095703313559669056e-05
2.189999999999999947e+00,6.222634737889685768e-05
2.200000000000000178e+00,6.784360527066475935e-05
2.209999999999999964e+00,1.200082639150118268e-05
2.220000000000000195e+00,9.609659247931106468e-05
2.229999999999999982e+00,7.560433238807179519e-05
2.240000000000000213e+00,3.144532026203907140e-05
2.250000000000000000e+00,1.501667748303458552e-05
2.259999999999999787e+00,1.855365903840373463e-05
2.270000000000000018e+00,2.950779788714339363e-05
2.279999999999999805e+00,1.179680684223148512e-05
2.290000000000000036e+00,4.079658288324232413e-05
2.299999999999999822e+00,2.705050921558126164e-05
2.310000000000000053e+00,2.871059083976780184e-05
2.319999999999999840e+00,4.597109259578975712e-05
2.330000000000000071e+00,8.710981907784657251e-05
2.339999999999999858e+00,1.072290421309855351e-04
2.350000000000000089e+00,6.851464437383718146e-05
2.359999999999999876e+00,4.169600425448465172e-05
2.370000000000000107e+00,6.434932432909013140e-05
2.379999999999999893e+00,6.681702985586953389e-05
2.390000000000000124e+00,7.350499348696914418e-05
2.399999999999999911e+00,2.452642118381158441e-05
2.410000000000000142e+00,3.686031694876167931e-05
2.419999999999999929e+00,4.530224244972162956e-05
2.430000000000000160e+00,1.525285291977926534e-05
2.439999999999999947e+00,7.011943711337637584e-05
2.450000000000000178e+00,7.181757156328444748e-05
2.459999999999999964e+00,6.286407570574227988e-05
2.470000000000000195e+00,3.976455538674234744e-05
2.479999999999999982e+00,2.294831903524142288e-05
2.490000000000000213e+00,1.302634559489263021e-04
2.500000000000000000e+00,1.445844606520151326e-04
2.509999999999999787e+00,1.082033379002168339e-04
2.520000000000000018e+00,7.699955319716442691e-05
2.529999999999999805e+00,4.959139421283721228e-05
2.540000000000000036e+00,6.367768894101005577e-05
2.549999999999999822e+00,4.670491320385722486e-05
2.560000000000000053e+00,7.028718099716223114e-05
2.569999999999999840e+00,6.321190455966702623e-05
2.580000000000000071e+00,5.123826639698293007e-05
2.589999999999999858e+00,6.132070851199935722e-05
2.600000000000000089e+00,6.213662084923247367e-05
2.609999999999999876e+00,9.940826775116896481e-06
2.620000000000000107e+00,2.442349883254642352e-06
2.629999999999999893e+00,4.013324935185204963e-05
2.640000000000000124e+00,3.641334698914138428e-05
2.649999999999999911e+00,3.904102852809830789e-05
2.660000000000000142e+00,5.077759040873836347e-05
2.669999999999999929e+00,1.153631532774690793e-05
2.680000000000000160e+00,3.258934012815319070e-05
2.689999999999999947e+00,5.660561155139274192e-05
2.700000000000000178e+00,5.925937689139993488e-05
2.709999999999999964e+00,1.995411427927057865e-05
2.720000000000000195e+00,5.062587483311562143e-05
2.729999999999999982e+00,2.528973213956166172e-05
2.740000000000000213e+00,2.168816542696581310e-05
2.750000000000000000e+00,7.195669520070949979e-05
2.759999999999999787e+00,3.715593641166357528e-05
2.770000000000000018e+00,3.647714237724687030e-05
2.779999999999999805e+00,1.559916472453466585e-05
2.790000000000000036e+00,5.724731172977753940e-05
2.799999999999999822e+00,1.623647420106933326e-05
2.810000000000000053e+00,8.282269592287413811e-05
2.819999999999999840e+00,5.632413410248148427e-05
2.830000000000000071e+00,4.336407753790310032e-05
2.839999999999999858e+00,4.754741938223039724e-05
2.850000000000000089e+00,4.078084024092388886e-05
2.859999999999999876e+00,3.666921717229205567e-05
2.870000000000000107e+00,1.769811385820813896e-05
2.879999999999999893e+00,1.114515573748559667e-05
2.890000000000000124e+00,3.840368154401417551e-05
2.899999999999999911e+00,8.399362472595484305e-06
2.910000000000000142e+00,6.716563730004980774e-05
2.919999999999999929e+00,5.769701493902254643e-05
2.930000000000000160e+00,4.363392493551699193e-05
2.939999999999999947e+00,1.009434514136883226e-05
2.950000000000000178e+00,3.084993962641839572e-05
2.959999999999999964e+00,1.585369950204602060e-05
2.970000000000000195e+00,2.858682860531980570e-05
2.979999999999999982e+00,3.552425033960736843e-05
2.990000000000000213e+00,2.360122789769775965e-05
3.000000000000000000e+00,2.008246269593648840e-05
3.009999999999999787e+00,6.491260436588791973e-05
3.020000000000000018e+00,8.106283763657859268e-05
3.029999999999999805e+00,9.741213355265691137e-05
3.040000000000000036e+00,1.418158441555555937e-05
3.049999999999999822e+00,2.544050329133730373e-05
3.060000000000000053e+00,6.228879835029885778e-05
3.069999999999999840e+00,7.306956247272753465e-05
3.080000000000000071e+00,5.864335566161071834e-05
3.089999999999999858e+00,9.833826864238351829e-05
3.100000000000000089e+00,9.167166981924642483e-05
3.109999999999999876e+00,8.807515540283045543e-05
3.120000000000000107e+00,2.725297960495325588e-05
3.129999999999999893e+00,4.816742906219196604e-05
3.140000000000000124e+00,7.195755099987412035e-05
3.149999999999999911e+00,8.441169132783894443e-05
3.160000000000000142e+00,7.571878189434414754e-05
3.169999999999999929e+00,4.829585232374233660e-05
3.180000000000000160e+00,2.450580895814237920e-05
3.189999999999999947e+00,1.572226614771910083e-05
3.200000000000000178e+00,9.263635992874902185e-05
3.209999999999999964e+00,1.043060602244427429e-04
3.220000000000000195e+00,4.741660816276402617e-05
3.229999999999999982e+00,4.785027036838178062e-05
3.240000000000000213e+00,4.554791016489176029e-05
3.250000000000000000e+00,2.979775089445999006e-05
3.259999999999999787e+00,6.543340393856360965e-05
3.270000000000000018e+00,5.457111884762858684e-05
3.279999999999999805e+00,1.194020439820449039e-05
3.290000000000000036e+00,3.856571763491433070e-05
3.299999999999999822e+00,2.185438911089312511e-05
3.310000000000000053e+00,4.841675705929970874e-05
3.319999999999999840e+00,7.626012788654429569e-05
3.330000000000000071e+00,4.412605301890566934e-05
3.339999999999999858e+00,2.492597221198441319e-05
3.350000000000000089e+00,5.313591125833145304e-05
3.359999999999999876e+00,6.372350460296878399e-05
3.370000000000000107e+00,4.116840441613372906e-05
3.379999999999999893e+00,3.639229915855553271e-05
3.390000000000000124e+00,3.757975312462647188e-05
3.399999999999999911e+00,6.131304723817973133e-05
3.410000000000000142e+00,8.440196372751390967e-05
3.419999999999999929e+00,8.354393645783629368e-05
3.430000000000000160e+00,5.274305009519899835e-05
3.439999999999999947e+00,4.963680496938314288e-06
3.450000000000000178e+00,8.272182019142334684e-05
3.459999999999999964e+00,1.725120089130340387e-05
3.470000000000000195e+00,6.041815540531871671e-05
3.479999999999999982e+00,5.969271705768319959e-05
3.490000000000000213e+00,1.056631722493518342e-04
3.500000000000000000e+00,3.497883109785314518e-05
3.509999999999999787e+00,1.004441786399240500e-04
3.520000000000000018e+00,4.616211790451911799e-05
3.529999999999999805e+00,5.719296029136355534e-05
3.540000000000000036e+00,4.037197978952395864e-05
3.549999999999999822e+00,3.040354737822528289e-05
3.560000000000000053e+00,6.860427975960257810e-05
3.569999999999999840e+00,5.809715984822917244e-05
3.580000000000000071e+00,3.180074542923096961e-05
3.589999999999999858e+00,8.201654399232073515e-05
3.600000000000000089e+00,3.801557502940364490e-05
3.609999999999999876e+00,2.218934124375917201e-05
3.620000000000000107e+00,5.024284661984042706e-05
3.629999999999999893e+00,1.411432923926172936e-05
3.640000000000000124e+00,2.780548393110562612e-05
3.649999999999999911e+00,1.797139707664025652e-05
3.660000000000000142e+00,4.613384327746698673e-05
3.669999999999999929e+00,3.494995687458631452e-05
3.680000000000000160e+00,6.471457807460634880e-05
3.689999999999999947e+00,1.935839515117970472e-05
3.700000000000000178e+00,2.316802219171411957e-05
3.709999999999999964e+00,4.738865569212123897e-05
3.720000000000000195e+00,9.179073460611468125e-05
3.729999999999999982e+00,2.324165806717499875e-04
3.740000000000000213e+00,1.229371139345916523e-04
3.750000000000000000e+00,1.905960438406742170e-04
3.759999999999999787e+00,1.321695199795410748e-04
3.770000000000000018e+00,1.540277315369088156e-04
3.779999999999999805e+00,7.386249491143585387e-05
3.790000000000000036e+00,4.783191800362500401e-05
3.799999999999999822e+00,9.871331243118156799e-05
3.810000000000000053e+00,1.008603962857659549e-04
3.819999999999999840e+00,1.564511188743041213e-05
3.830000000000000071e+00,8.381338291280350755e-05
3.839999999999999858e+00,3.408617581990694477e-05
3.850000000000000089e+00,3.196857025716892887e-05
3.859999999999999876e+00,6.083323029364914598e-05
3.870000000000000107e+00,3.927418128201711818e-05
3.879999999999999893e+00,5.031279140046956690e-05
3.890000000000000124e+00,6.443037463748095463e-05
3.899999999999999911e+00,4.505835751442031835e-05
3.910000000000000142e+00,1.642872703589010188e-05
3.919999999999999929e+00,3.493418726177613490e-05
3.930000000000000160e+00,6.876738685490836481e-05
3.939999999999999947e+00,9.208223639065530447e-05
3.950000000000000178e+00,2.039169507807939502e-05
3.959999999999999964e+00,5.254934591836259286e-05
3.970000000000000195e+00,4.716171352987542773e-05
3.979999999999999982e+00,5.917182134130474222e-05
3.990000000000000213e+00,5.560115411716987077e-05
4.000000000000000000e+00,9.569450123227123291e-05
4.009999999999999787e+00,5.511106949738817204e-05
4.019999999999999574e+00,5.469269156203238242e-05
4.030000000000000249e+00,7.062915564081065508e-05
4.040000000000000036e+00,5.286652163377693618e-05
4.049999999999999822e+00,2.358382932013039214e-05
4.059999999999999609e+00,9.136114179451565833e-05
4.070000000000000284e+00,7.809452945346444339e-05
4.080000000000000071e+00,2.075963073128630733e-05
4.089999999999999858e+00,2.330533551511543075e-05
4.099999999999999645e+00,2.401003929345987939e-05
4.110000000000000320e+00,1.119569556401758252e-05
4.120000000000000107e+00,4.892463080361735656e-05
4.129999999999999893e+00,5.166026038525121266e-05
4.139999999999999680e+00,1.418582875061249385e-05
4.150000000000000355e+00,4.819990375355979930e-05
4.160000000000000142e+00,8.284757305115229484e-05
4.169999999999999929e+00,4.174523723469832434e-05
4.179999999999999716e+00,3.981293315331066956e-05
4.190000000000000391e+00,4.259474107047297802e-05
4.200000000000000178e+00,1.759043001302027087e-05
4.209999999999999964e+00,2.441946854417404152e-05
4.219999999999999751e+00,5.107707847244718081e-05
4.230000000000000426e+00,4.219356936493244667e-05
4.240000000000000213e+00,3.368713985155623677e-05
4.250000000000000000e+00,4.952935024750600574e-05
4.259999999999999787e+00,1.296363837571261712e-05
4.269999999999999574e+00,1.560980635046266759e-05
4.280000000000000249e+00,3.696161787640782809e-05
4.290000000000000036e+00,3.303636564421323765e-05
4.299999999999999822e+00,3.243575265305552517e-05
4.309999999999999609e+00,2.296988043235692639e-05
4.320000000000000284e+00,2.912355207831272811e-05
4.330000000000000071e+00,1.151464176885691552e-04
4.339999999999999858e+00,7.350634903171144848e-05
4.349999999999999645e+00,6.009932205224719707e-05
4.360000000000000320e+00,2.710044803086822203e-05
4.370000000000000107e+00,3.157670061380163113e-05
4.379999999999999893e+00,4.884827153767154289e-05
4.389999999999999680e+00,9.455256871203003663e-05
4.400000000000000355e+00,4.744861410638568814e-05
4.410000000000000142e+00,1.676211718136758557e-05
4.419999999999999929e+00,3.408627741332400724e-05
4.429999999999999716e+00,2.925627778498047244e-05
4.440000000000000391e+00,5.500512447402056094e-05
4.450000000000000178e+00,1.047395651638110289e-04
4.459999999999999964e+00,3.759276248512317855e-05
4.469999999999999751e+00,2.007878678218283084e-05
4.480000000000000426e+00,2.915639617946560371e-05
4.490000000000000213e+00,4.759346421252179886e-05
4.500000000000000000e+00,5.015885486335676900e-05
4.509999999999999787e+00,7.979627623934996375e-05
4.519999999999999574e+00,6.747364886900984239e-05
4.530000000000000249e+00,5.245683259413735916e-05
4.540000000000000036e+00,4.696942677821122457e-05
4.549999999999999822e+00,5.637904475930725987e-05
4.559999999999999609e+00,2.331654267571504931e-05
4.570000000000000284e+00,4.408511980715960421e-05
4.580000000000000071e+00,3.147784569322729031e-05
4.589999999999999858e+00,2.142883643336633079e-05
4.599999999999999645e+00,1.220569916235871254e-05
4.610000000000000320e+00,1.978431532112942201e-05
4.620000000000000107e+00,4.443372566215889535e-05
4.629999999999999893e+00,2.651879958006164861e-05
4.639999999999999680e+00,8.832259355656294853e-05
4.650000000000000355e+00,5.714557015477528295e-05
4.660000000000000142e+00,3.912428276403740466e-06
4.669999999999999929e+00,1.048716161550718217e-04
4.679999999999999716e+00,1.197040176414945929e-04
4.690000000000000391e+00,3.491536531090490568e-05
4.700000000000000178e+00,7.197916781966355766e-05
4.709999999999999964e+00,8.643250042668795092e-05
4.719999999999999751e+00,9.764518167591411748e-05
4.730000000000000426e+00,4.763396336360402106e-05
4.740000000000000213e+00,9.130864016244517596e-05
4.750000000000000000e+00,2.256004631312401808e-05
4.759999999999999787e+00,6.531646292560003026e-05
4.769999999999999574e+00,7.197204487801433105e-05
4.780000000000000249e+00,1.958042404119452793e-05
4.790000000000000036e+00,2.674138750431029346e-05
4.799999999999999822e+00,4.954612357426849676e-05
4.809999999999999609e+00,6.173144635112005505e-05
4.820000000000000284e+00,2.577229870691265248e-05
4.830000000000000071e+00,3.736998279027389330e-05
4.839999999999999858e+00,5.955514315911467940e-06
4.849999999999999645e+00,2.767871681301063927e-05
4.860000000000000320e+00,4.731736035562989244e-05
4.870000000000000107e+00,1.591009522918014431e-05
4.879999999999999893e+00,6.487375016377307365e-05
4.889999999999999680e+00,4.692128410388085629e-05
4.900000000000000355e+00,5.495231111401946158e-06
4.910000000000000142e+00,6.689069211898125906e-05
4.919999999999999929e+00,4.300743199642876523e-05
4.929999999999999716e+00,4.307767468834367404e-05
4.940000000000000391e+00,4.806654196850325558e-05
4.950000000000000178e+00,4.286540476985772446e-05
4.959999999999999964e+00,1.177998362012102423e-05
4.969999999999999751e+00,4.341947499893806958e-05
4.980000000000000426e+00,3.047390566705040954e-05
4.990000000000000213e+00,3.865224213370158649e-05
5.000000000000000000e+00,2.445384798426038044e-05
5.009999999999999787e+00,2.140668330867783004e-05
5.019999999999999574e+00,4.001074704930648060e-05
5.030000000000000249e+00,4.790780196111264397e-05
5.040000000000000036e+00,1.074040143904642607e-04
5.049999999999999822e+00,5.125879196672099302e-05
5.059999999999999609e+00,1.958498645524877886e-05
5.070000000000000284e+00,5.183550791205989138e-05
5.080000000000000071e+00,3.635974882179999313e-05
5.089999999999999858e+00,1.974994862588135228e-05
5.099999999999999645e+00,3.922030909350685966e-05
5.110000000000000320e+00,5.479532556107992539e-05
5.120000000000000107e+00,2.017873534148997193e-05
5.129999999999999893e+00,3.813216848934778590e-05
5.139999999999999680e+00,3.949730641609984147e-05
5.150000000000000355e+00,2.657069028981741751e-05
5.160000000000000142e+00,5.077217577991215895e-05
5.169999999999999929e+00,3.010031891843179352e-05
5.179999999999999716e+00,4.416713656938333086e-05
5.190000000000000391e+00,5.559174520663942847e-05
5.200000000000000178e+00,4.283822133103539376e-05
5.209999999999999964e+00,6.053724806768507298e-05
5.219999999999999751e+00,6.721710243946031984e-05
5.230000000000000426e+00,5.182102857501766813e-05
5.240000000000000213e+00,2.424032975977995967e-05
5.250000000000000000e+00,2.464581833687679686e-05
5.259999999999999787e+00,7.101622506013579650e-05
5.269999999999999574e+00,6.230832312326826841e-05
5.280000000000000249e+00,9.747311509971971972e-05
5.290000000000000036e+00,4.060689779324152117e-05
5.299999999999999822e+00,1.021185141656480466e-04
5.309999999999999609e+00,1.057067456542025750e-04
5.320000000000000284e+00,5.485245251969532915e-05
5.330000000000000071e+00,3.252079190326610000e-05
5.339999999999999858e+00,1.638441627947731033e-05
5.349999999999999645e+00,1.726744895920979766e-05
5.360000000000000320e+00,1.026181364424029615e-05
5.370000000000000107e+00,2.440146328282096600e-05
5.379999999999999893e+00,3.132656056860859926e-05
5.389999999999999680e+00,4.196207525175878590e-05
5.400000000000000355e+00,1.056964719960904654e-05
5.410000000000000142e+00,1.865069995835878712e-05
5.419999999999999929e+00,4.548155312435641691e-05
5.429999999999999716e+00,4.977538140785444059e-05
5.440000000000000391e+00,8.231783404573931787e-06
5.450000000000000178e+00,1.623269501297155160e-05
5.459999999999999964e+00,4.624785778792491858e-05
5.469999999999999751e+00,8.921114344940110391e-05
5.480000000000000426e+00,1.029772084232616412e-04
5.490000000000000213e+00,3.492060975465929856e-05
5.500000000000000000e+00,1.221439645364565769e-04
5.509999999999999787e+00,1.043925137378491901e-05
5.519999999999999574e+00,6.378591752409585778e-05
5.530000000000000249e+00,6.582017619067544254e-05
5.540000000000000036e+00,4.946159163464159357e-05
5.549999999999999822e+00,2.630021363788410886e-05
5.559999999999999609e+00,4.957482517590413191e-05
5.570000000000000284e+00,3.072981321752701975e-05
5.580000000000000071e+00,7.382291683902031170e-05
5.589999999999999858e+00,3.915494468897566467e-05
5.599999999999999645e+00,6.850386658016064843e-05
5.610000000000000320e+00,6.587308891205334951e-05
5.620000000000000107e+00,1.205986426441061157e-04
5.629999999999999893e+00,1.394175458945571481e-04
5.639999999999999680e+00,9.810550703260231538e-05
5.650000000000000355e+00,1.572780030122542449e-04
5.660000000000000142e+00,6.698879968660934753e-05
5.669999999999999929e+00,3.534028756320412831e-05
5.679999999999999716e+00,5.714432733187436113e-05
5.690000000000000391e+00,4.966984899705627327e-05
5.700000000000000178e+00,1.308464207664847517e-04
5.709999999999999964e+00,1.159587064265063251e-04
5.719999999999999751e+00,8.677555744516101701e-05
5.730000000000000426e+00,2.457979347167837557e-04
5.740000000000000213e+00,1.155701223898861148e-04
5.750000000000000000e+00,1.630918034144034198e-04
5.759999999999999787e+00,1.002933282323709808e-04
5.769999999999999574e+00,2.453509563121441389e-04
5.780000000000000249e+00,9.651841324766315328e-05
5.790000000000000036e+00,1.021282328932868449e-04
5.799999999999999822e+00,7.306053514046634539e-05
5.809999999999999609e+00,1.686204651261743263e-05
