time_s,envelope
1.709999999999999964e+00,1.717223725208422537e-03
1.719999999999999973e+00,1.288775647399501229e-03
1.729999999999999982e+00,1.690387183231806473e-03
1.739999999999999991e+00,1.163395686095225782e-03
1.750000000000000000e+00,1.271835172048038165e-03
1.760000000000000009e+00,1.427167497817854666e-03
1.770000000000000018e+00,9.976725949749120151e-04
1.780000000000000027e+00,1.397099567891871069e-03
1.790000000000000036e+00,1.301842902317604418e-03
1.800000000000000044e+00,1.509785021735859673e-03
1.810000000000000053e+00,1.604976288634280251e-03
1.820000000000000062e+00,1.393064307845611480e-03
1.830000000000000071e+00,1.710802695379978625e-03
1.840000000000000080e+00,6.188599790689702437e-04
1.850000000000000089e+00,2.134543170427745298e-03
1.860000000000000098e+00,1.877349491016697298e-03
1.870000000000000107e+00,1.609934924081358456e-03
1.879999999999999893e+00,1.208756856571488935e-03
1.889999999999999902e+00,1.261871387394976254e-03
1.899999999999999911e+00,1.637444838225445704e-03
1.909999999999999920e+00,1.410421284098883768e-03
1.919999999999999929e+00,1.315507383175930486e-03
1.929999999999999938e+00,1.406720270467759493e-03
1.939999999999999947e+00,1.318222326035930429e-03
1.949999999999999956e+00,1.303365760486230101e-03
1.959999999999999964e+00,1.260241454661744503e-03
1.969999999999999973e+00,1.569160061753004836e-03
1.979999999999999982e+00,1.231287781414698319e-03
1.989999999999999991e+00,1.514025729476106263e-03
2.000000000000000000e+00,1.312751753420308802e-03
2.009999999999999787e+00,1.257241640585651452e-03
2.020000000000000018e+00,1.307095215369761176e-03
2.029999999999999805e+00,9.548553035232711919e-04
2.040000000000000036e+00,1.162986017898242535e-03
2.049999999999999822e+00,1.534203273867005939e-03
2.060000000000000053e+00,1.220413331713680015e-03
2.069999999999999840e+00,1.097055753556972890e-03
2.080000000000000071e+00,1.400502515006243464e-03
2.089999999999999858e+00,1.202901833891303375e-03
2.100000000000000089e+00,6.328399431495423553e-04
2.109999999999999876e+00,6.582953595637773374e-04
2.120000000000000107e+00,8.391261710516379575e-04
2.129999999999999893e+00,9.238787623299745842e-04
2.140000000000000124e+00,1.043459685293467209e-03
2.149999999999999911e+00,1.017846247088662667e-03
2.160000000000000142e+00,9.328739390946875088e-04
2.169999999999999929e+00,8.825216878066101042e-04
2.180000000000000160e+00,6.252911540172050638e-04
2.189999999999999947e+00,7.887416314959753332e-04
2.200000000000000178e+00,7.334731951682069021e-04
2.209999999999999964e+00,1.179482871674815154e-03
2.220000000000000195e+00,4.524541527534512472e-04
2.229999999999999982e+00,6.794239708949911024e-04
2.240000000000000213e+00,4.807487841015529182e-04
2.250000000000000000e+00,6.946771348150559185e-04
2.259999999999999787e+00,8.332864109628013638e-04
2.270000000000000018e+00,3.987245805629228089e-04
2.279999999999999805e+00,5.581986513736826236e-04
2.290000000000000036e+00,7.527765532488124621e-04
2.299999999999999822e+00,4.427812156848129474e-04
2.310000000000000053e+00,1.104956403137122002e-04
2.319999999999999840e+00,4.361594879945987599e-04
2.330000000000000071e+00,7.464677974895582305e-04
2.339999999999999858e+00,2.507495598537774133e-04
2.350000000000000089e+00,6.693723944553872998e-04
2.359999999999999876e+00,2.767003764655261828e-04
2.370000000000000107e+00,1.565714581745908667e-04
2.379999999999999893e+00,2.295740954039314399e-04
2.390000000000000124e+00,3.784259640424170179e-04
2.399999999999999911e+00,1.603350309112811596e-04
2.410000000000000142e+00,1.839014065935336490e-04
2.419999999999999929e+00,1.911890830514976201e-04
2.430000000000000160e+00,2.361906221241403441e-04
2.439999999999999947e+00,9.614931894593411240e-04
2.450000000000000178e+00,1.280193959766882288e-03
2.459999999999999964e+00,1.376665055039630629e-03
2.470000000000000195e+00,8.542443045503144263e-04
2.479999999999999982e+00,9.455992350064922232e-04
2.490000000000000213e+00,1.012061216312491654e-03
2.500000000000000000e+00,1.172612179043425228e-03
2.509999999999999787e+00,1.802774540076105625e-03
2.520000000000000018e+00,1.630405971358657924e-03
2.529999999999999805e+00,1.903236543077122542e-03
2.540000000000000036e+00,1.788597767857662280e-03
2.549999999999999822e+00,1.758996692760359144e-03
2.560000000000000053e+00,1.863440180513794295e-03
2.569999999999999840e+00,1.943834537131819027e-03
2.580000000000000071e+00,9.215971232166328799e-04
2.589999999999999858e+00,1.406100658725167049e-03
2.600000000000000089e+00,1.811734958701293439e-03
2.609999999999999876e+00,1.543938307437665511e-03
2.620000000000000107e+00,1.699260554467843781e-03
2.629999999999999893e+00,1.223283770834429466e-04
2.640000000000000124e+00,4.872884265806266715e-04
2.649999999999999911e+00,1.169474404658578121e-03
2.660000000000000142e+00,8.421606201210942323e-04
2.669999999999999929e+00,1.069520873043299783e-03
2.680000000000000160e+00,1.216723932820955529e-03
2.689999999999999947e+00,1.487435852184792627e-03
2.700000000000000178e+00,2.265640466012209479e-03
2.709999999999999964e+00,9.621885127623330250e-04
2.720000000000000195e+00,2.415939710998430030e-03
2.729999999999999982e+00,1.501882166142989080e-03
2.740000000000000213e+00,1.146515413014152253e-03
2.750000000000000000e+00,1.533860194586095672e-03
2.759999999999999787e+00,1.445917627788631098e-03
2.770000000000000018e+00,8.913410875203920053e-04
2.779999999999999805e+00,1.633992812887392725e-03
2.790000000000000036e+00,1.077692315784572205e-03
2.799999999999999822e+00,6.072317653564448473e-04
2.810000000000000053e+00,6.299597753523117913e-04
2.819999999999999840e+00,9.151706056448478390e-04
2.830000000000000071e+00,2.124501938638917778e-04
2.839999999999999858e+00,9.528823278474329059e-05
2.850000000000000089e+00,3.004094525914509329e-04
2.859999999999999876e+00,2.415567715514614492e-04
2.870000000000000107e+00,5.752303974566432606e-04
2.879999999999999893e+00,2.139821690112515937e-04
2.890000000000000124e+00,2.127183819142854126e-04
2.899999999999999911e+00,6.765796456514829764e-04
2.910000000000000142e+00,5.436231885876758804e-04
2.919999999999999929e+00,5.282087328263862524e-05
2.930000000000000160e+00,1.337546472208336564e-04
2.939999999999999947e+00,7.594691952741911337e-05
2.950000000000000178e+00,1.641174100332572672e-04
2.959999999999999964e+00,1.252586217180108130e-04
2.970000000000000195e+00,3.960333218176813981e-04
2.979999999999999982e+00,2.190279767298262525e-04
2.990000000000000213e+00,1.374491984821558054e-04
3.000000000000000000e+00,3.827481882464536106e-04
3.009999999999999787e+00,4.951451975122329180e-04
3.020000000000000018e+00,7.311305905164498407e-04
3.029999999999999805e+00,1.033509007870212675e-03
3.040000000000000036e+00,8.734999875696310189e-04
3.049999999999999822e+00,1.044538033829258425e-03
3.060000000000000053e+00,1.536728498092475911e-03
3.069999999999999840e+00,1.265391929375214199e-03
3.080000000000000071e+00,1.626795927570473662e-03
3.089999999999999858e+00,1.485579919246938010e-03
3.100000000000000089e+00,5.635012886578256129e-04
3.109999999999999876e+00,1.204842048230826473e-03
3.120000000000000107e+00,1.691579587892212471e-03
3.129999999999999893e+00,2.094030280804123206e-03
3.140000000000000124e+00,2.657658244795294521e-03
3.149999999999999911e+00,1.958948253304472736e-03
3.160000000000000142e+00,1.657688395707338468e-03
3.169999999999999929e+00,2.161220809198402450e-03
3.180000000000000160e+00,2.278876092966358995e-03
3.189999999999999947e+00,1.491449577025061356e-03
3.200000000000000178e+00,1.585906201258987331e-03
3.209999999999999964e+00,1.821945634750390649e-03
3.220000000000000195e+00,1.224721166771238108e-03
3.229999999999999982e+00,1.483637035232017497e-03
3.240000000000000213e+00,1.652583059307645387e-03
3.250000000000000000e+00,2.234657130083670534e-03
3.259999999999999787e+00,2.485710490486277811e-03
3.270000000000000018e+00,2.401215842686429264e-03
3.279999999999999805e+00,2.536612006152636715e-03
3.290000000000000036e+00,3.108001823213545501e-03
3.299999999999999822e+00,2.562782897409582837e-03
3.310000000000000053e+00,2.556166302769997782e-03
3.319999999999999840e+00,2.011861049922581465e-03
3.330000000000000071e+00,2.568440772540023231e-03
3.339999999999999858e+00,2.087434451823853062e-03
3.350000000000000089e+00,1.350192417167217713e-03
3.359999999999999876e+00,9.990470764856900464e-04
3.370000000000000107e+00,1.548526825845958615e-03
3.379999999999999893e+00,1.458305915626774071e-03
3.390000000000000124e+00,1.192606485972242400e-03
3.399999999999999911e+00,1.038237203835825403e-03
3.410000000000000142e+00,1.324709962965317164e-03
3.419999999999999929e+00,1.546970056760824499e-03
3.430000000000000160e+00,2.258547937756320585e-03
3.439999999999999947e+00,2.154013151996019698e-03
3.450000000000000178e+00,1.885791029475247706e-04
3.459999999999999964e+00,1.865562050783158140e-03
3.470000000000000195e+00,3.810517989239327417e-04
3.479999999999999982e+00,2.663243867809927685e-03
3.490000000000000213e+00,2.090208481406168484e-03
3.500000000000000000e+00,5.477117122565623112e-04
3.509999999999999787e+00,1.633020961864791593e-03
3.520000000000000018e+00,9.639072748481678377e-04
3.529999999999999805e+00,9.486424537467738529e-04
3.540000000000000036e+00,9.400192429968687747e-04
3.549999999999999822e+00,8.077802471014027290e-04
3.560000000000000053e+00,1.116606894668385188e-03
3.569999999999999840e+00,1.338536124737790172e-03
3.580000000000000071e+00,1.021339828235737386e-03
3.589999999999999858e+00,1.432236339018199940e-03
3.600000000000000089e+00,1.303273964193522091e-03
3.609999999999999876e+00,2.939884322689560649e-03
3.620000000000000107e+00,3.209935267529922392e-03
3.629999999999999893e+00,5.062083191063229248e-04
3.640000000000000124e+00,4.996904537408628161e-04
3.649999999999999911e+00,7.321380846715038740e-04
3.660000000000000142e+00,1.919731402965974432e-03
3.669999999999999929e+00,5.718072061763185537e-04
3.680000000000000160e+00,1.484770453803238750e-03
3.689999999999999947e+00,1.475699962532357225e-03
3.700000000000000178e+00,7.044171305797786945e-04
3.709999999999999964e+00,5.870198508094167733e-04
3.720000000000000195e+00,3.099733551025663815e-03
3.729999999999999982e+00,2.529044126594357650e-03
3.740000000000000213e+00,8.692267923245976030e-04
3.750000000000000000e+00,1.424518931242305109e-03
3.759999999999999787e+00,1.334449899336143889e-03
3.770000000000000018e+00,9.291463247820896205e-04
3.779999999999999805e+00,6.723306556240506637e-04
3.790000000000000036e+00,8.530483079248040584e-04
3.799999999999999822e+00,1.509207736031727143e-03
3.810000000000000053e+00,1.452552429165480464e-03
3.819999999999999840e+00,1.251782251558168071e-03
3.830000000000000071e+00,1.039927349847142527e-03
3.839999999999999858e+00,1.486585735093314247e-03
3.850000000000000089e+00,1.574206240682707357e-03
3.859999999999999876e+00,1.436292679094883446e-03
3.870000000000000107e+00,1.858895423974975519e-03
3.879999999999999893e+00,1.087962833816203193e-03
3.890000000000000124e+00,8.894641242180734023e-04
3.899999999999999911e+00,6.815162734226374620e-04
3.910000000000000142e+00,1.107389113947796584e-03
3.919999999999999929e+00,9.173736520904385858e-04
3.930000000000000160e+00,5.925347628718274787e-04
3.939999999999999947e+00,3.813500642030044304e-04
3.950000000000000178e+00,7.791149576787270324e-04
3.959999999999999964e+00,5.720085756451329497e-04
3.970000000000000195e+00,8.260815579777936292e-04
3.979999999999999982e+00,5.058792868035720883e-04
3.990000000000000213e+00,8.972878290237212839e-04
4.000000000000000000e+00,8.176803841272700223e-04
4.009999999999999787e+00,1.800157983958732130e-03
4.019999999999999574e+00,1.573116878818039445e-03
4.030000000000000249e+00,1.854911354637699735e-03
4.040000000000000036e+00,1.374637317037311068e-03
4.049999999999999822e+00,8.141070139155212994e-04
4.059999999999999609e+00,1.365091894650519166e-03
4.070000000000000284e+00,1.504630790214107113e-03
4.080000000000000071e+00,1.854592520992427978e-03
4.089999999999999858e+00,1.616279998508367548e-03
4.099999999999999645e+00,1.923321328288086140e-03
4.110000000000000320e+00,1.561239771768243570e-03
4.120000000000000107e+00,1.982704433318423307e-03
4.129999999999999893e+00,1.810516742352240522e-03
4.139999999999999680e+00,2.237806324046169842e-03
4.150000000000000355e+00,2.359270918671457599e-03
4.160000000000000142e+00,1.943839941779888390e-03
4.169999999999999929e+00,1.822920423104358850e-03
4.179999999999999716e+00,1.933089915979181424e-03
4.190000000000000391e+00,1.267413167702005064e-03
4.200000000000000178e+00,5.044735841645958934e-04
4.209999999999999964e+00,1.070435992088047570e-03
4.219999999999999751e+00,1.378406864155169286e-03
4.230000000000000426e+00,2.076142930186721869e-04
4.240000000000000213e+00,4.794265414647648168e-04
4.250000000000000000e+00,5.375058232250260956e-04
4.259999999999999787e+00,7.600555923938142732e-04
4.269999999999999574e+00,1.271472226112544757e-03
4.280000000000000249e+00,1.553308055196479321e-03
4.290000000000000036e+00,2.085969022846581415e-03
4.299999999999999822e+00,1.841602602845529481e-03
4.309999999999999609e+00,1.806698429359503274e-03
4.320000000000000284e+00,1.653065581227744323e-03
4.330000000000000071e+00,1.862671893788774317e-03
4.339999999999999858e+00,1.323953456479306503e-03
4.349999999999999645e+00,1.765631528950134868e-04
4.360000000000000320e+00,5.702761825874724712e-04
4.370000000000000107e+00,1.876428224683151776e-04
4.379999999999999893e+00,2.601492345779321579e-04
4.389999999999999680e+00,2.688496097145039697e-04
4.400000000000000355e+00,6.051991400188768680e-04
4.410000000000000142e+00,3.251326971419546278e-04
4.419999999999999929e+00,4.169415594278724530e-04
4.429999999999999716e+00,1.030396985836443992e-03
4.440000000000000391e+00,1.576419703745567807e-03
4.450000000000000178e+00,6.608648158505971973e-04
4.459999999999999964e+00,9.920507533563423328e-04
4.469999999999999751e+00,9.543348131014390851e-04
4.480000000000000426e+00,1.005268976376258623e-03
4.490000000000000213e+00,1.177739885996845898e-03
4.500000000000000000e+00,1.055173970820311473e-03
4.509999999999999787e+00,5.830771804178705182e-04
4.519999999999999574e+00,9.162623165797275379e-04
4.530000000000000249e+00,1.187983646878629316e-03
4.540000000000000036e+00,7.276641239226460615e-04
4.549999999999999822e+00,3.232978573110871978e-04
4.559999999999999609e+00,3.908567079577271908e-04
4.570000000000000284e+00,7.901649371605618736e-05
4.580000000000000071e+00,9.085947808632944709e-04
4.589999999999999858e+00,7.617423389725831153e-04
4.599999999999999645e+00,1.256373046006975438e-03
4.610000000000000320e+00,3.058634665119519536e-03
4.620000000000000107e+00,3.271216432183967401e-03
4.629999999999999893e+00,2.634552050181246819e-03
4.639999999999999680e+00,2.945232467375687082e-03
4.650000000000000355e+00,3.080143302665796102e-03
4.660000000000000142e+00,1.511284183144993637e-03
4.669999999999999929e+00,2.490179068783257652e-03
4.679999999999999716e+00,2.245276537718682557e-03
4.690000000000000391e+00,1.220443766405764682e-03
4.700000000000000178e+00,2.165588391680996639e-03
4.709999999999999964e+00,2.318533080721489181e-03
4.719999999999999751e+00,3.640484141171790224e-03
4.730000000000000426e+00,2.875631797785281867e-03
4.740000000000000213e+00,1.657895488887168537e-03
4.750000000000000000e+00,1.064458317776179183e-03
4.759999999999999787e+00,2.659129230621945679e-03
4.769999999999999574e+00,1.353815229427668887e-03
4.780000000000000249e+00,9.176979720364126028e-04
4.790000000000000036e+00,1.277576414198679147e-03
4.799999999999999822e+00,1.903498874603150965e-03
4.809999999999999609e+00,1.484126233857745777e-03
4.820000000000000284e+00,2.303677953898939073e-03
4.830000000000000071e+00,3.030098922629796731e-04
4.839999999999999858e+00,1.250474415726593892e-03
4.849999999999999645e+00,2.290944482022739051e-03
4.860000000000000320e+00,1.833080480335884084e-03
4.870000000000000107e+00,2.328050542343543250e-03
4.879999999999999893e+00,1.073681379654485958e-03
4.889999999999999680e+00,8.834826684812685993e-04
4.900000000000000355e+00,2.699136332844832842e-03
4.910000000000000142e+00,1.051350305655215055e-03
4.919999999999999929e+00,1.375098517570462128e-03
4.929999999999999716e+00,1.586004845415534470e-03
4.940000000000000391e+00,1.893298369040055098e-03
4.950000000000000178e+00,1.777865010486151445e-03
4.959999999999999964e+00,1.135919230499829284e-03
4.969999999999999751e+00,2.265716742640650882e-03
4.980000000000000426e+00,2.038579933647859544e-03
4.990000000000000213e+00,1.495891510476278063e-03
5.000000000000000000e+00,1.214373361525175610e-03
5.009999999999999787e+00,1.199464947687857571e-03
5.019999999999999574e+00,1.290281505948624036e-03
5.030000000000000249e+00,8.291813067526636501e-04
5.040000000000000036e+00,2.539270432741215413e-03
5.049999999999999822e+00,1.721725157296248631e-03
5.059999999999999609e+00,1.744913822466064067e-03
5.070000000000000284e+00,1.802427024694728359e-03
5.080000000000000071e+00,2.027411452627146931e-03
5.089999999999999858e+00,2.352698083821538107e-03
5.099999999999999645e+00,1.973314690090255657e-03
5.110000000000000320e+00,2.217638804746643964e-03
5.120000000000000107e+00,2.028309142546716026e-03
5.129999999999999893e+00,9.686119985798329448e-04
5.139999999999999680e+00,1.972660337555289488e-04
5.150000000000000355e+00,4.064021321133996366e-04
5.160000000000000142e+00,1.129332472062215416e-04
5.169999999999999929e+00,3.183540984662133408e-04
5.179999999999999716e+00,5.635106971033180265e-04
5.190000000000000391e+00,2.279191155442419642e-04
5.200000000000000178e+00,4.878464524893522797e-05
5.209999999999999964e+00,5.046348662734364545e-04
5.219999999999999751e+00,5.525006357506688373e-05
5.230000000000000426e+00,4.123000435634646232e-04
5.240000000000000213e+00,2.053392306979391255e-04
5.250000000000000000e+00,5.240007358157110391e-04
5.259999999999999787e+00,9.852296593911507401e-05
5.269999999999999574e+00,3.806977302915255396e-04
5.280000000000000249e+00,6.077955421349284792e-04
5.290000000000000036e+00,8.298798532798464661e-04
5.299999999999999822e+00,3.869082136653360102e-04
5.309999999999999609e+00,3.120862126373310217e-04
5.320000000000000284e+00,1.000465621676301797e-04
5.330000000000000071e+00,2.662776966534476423e-04
5.339999999999999858e+00,4.007534044297381289e-04
5.349999999999999645e+00,1.848994864638845619e-04
5.360000000000000320e+00,2.897966037296436314e-04
5.370000000000000107e+00,1.977259698279098968e-04
5.379999999999999893e+00,4.325264097789211621e-04
5.389999999999999680e+00,1.590283165208843954e-04
5.400000000000000355e+00,2.026016190335952244e-04
5.410000000000000142e+00,1.707722802437195851e-04
5.419999999999999929e+00,5.002434507338268232e-04
5.429999999999999716e+00,8.014500088136199650e-04
5.440000000000000391e+00,3.148016057981849690e-04
5.450000000000000178e+00,1.119421623983643836e-03
5.459999999999999964e+00,9.777156834664666764e-04
5.469999999999999751e+00,1.067686275838981196e-03
5.480000000000000426e+00,2.119075871237907117e-03
5.490000000000000213e+00,3.970098132651751267e-04
5.500000000000000000e+00,2.456688412686325925e-03
5.509999999999999787e+00,9.708334799978580228e-04
5.519999999999999574e+00,5.494142103666825377e-04
5.530000000000000249e+00,4.263480568465171901e-04
5.540000000000000036e+00,2.737061916888676580e-04
5.549999999999999822e+00,3.935202086765079445e-04
5.559999999999999609e+00,4.074334120107195550e-04
5.570000000000000284e+00,3.558548332612821970e-04
5.580000000000000071e+00,1.305456495326994242e-03
5.589999999999999858e+00,1.245625574898827316e-03
5.599999999999999645e+00,1.525946908005148964e-03
5.610000000000000320e+00,4.490657210975457052e-03
5.620000000000000107e+00,4.426225675689774743e-03
5.629999999999999893e+00,4.610936102280923689e-03
5.639999999999999680e+00,5.446317337136923412e-03
5.650000000000000355e+00,6.239236958326976369e-03
5.660000000000000142e+00,3.346877857232534361e-03
5.669999999999999929e+00,5.851190358721460559e-03
5.679999999999999716e+00,4.640074293519808393e-03
5.690000000000000391e+00,2.398632174777124999e-03
5.700000000000000178e+00,3.893843552031942424e-03
5.709999999999999964e+00,4.288606619648128310e-03
5.719999999999999751e+00,5.878057955356844749e-03
5.730000000000000426e+00,5.411520260631575742e-03
5.740000000000000213e+00,2.210717802168956757e-03
5.750000000000000000e+00,3.188849849768636644e-03
5.759999999999999787e+00,1.281903809006136857e-03
5.769999999999999574e+00,2.842464985007265264e-03
5.780000000000000249e+00,1.111184526340091823e-03
5.790000000000000036e+00,1.260119311215284962e-03
5.799999999999999822e+00,1.169833833187715116e-03
5.809999999999999609e+00,8.166818104098958571e-04
